ID;NAME;BRAND ID;BRAND;GROUP ID;GROUP NAME;SUBGROUP ID;SUBGROUP NAME;SPECIAL;TRAFFICLIGHT VALUE;PYRAMID VALUE;CARBS;SUGAR;ENERGY;PROTEINS;SATURATED FAT;FAT;SALT;SODIUM;FIBER
2167;Crema de untar de queso de cabra;122;President;11;Lácteos;13;Derivados;No;3;3;2;2;299;12;19;27;1.1;0.44;NaN
2166;Crema de untar de queso emmental;122;President;11;Lácteos;13;Derivados;No;3;3;1.5;1.5;279;12;18;25;2.4;0.96;NaN
2162;Crema de untar de queso semi curado;122;President;11;Lácteos;13;Derivados;No;3;3;4;4;294;11;18;26;2.3;0.92;NaN
1654;Crema de untar de york con manzana;20;El Pozo;6;Carnes;13;Derivados;No;3;5;7.5;NaN;230;9.5;NaN;18;1.5;0.6;NaN
873;Crema líquida de Alicia;77;Knorr;9;Verduras y hortalizas;13;Derivados;No;3;2A;6;3.3;69.9;1.1;1.6;4.4;0.74;0.296;1.1
874;Crema líquida de calabacín con quesito;77;Knorr;9;Verduras y hortalizas;13;Derivados;No;2;2A;4.7;2.1;37;0.9;0.6;1.5;0.74;0.296;0
872;Crema líquida de calabaza;77;Knorr;9;Verduras y hortalizas;13;Derivados;No;3;2A;4;2.3;37;0.8;1.2;2;0.76;0.304;0.9
878;Crema líquida de espárragos;77;Knorr;9;Verduras y hortalizas;13;Derivados;No;2;2A;3.7;1;27;0.7;0.5;0.9;0.69;0.276;0.5
879;Crema líquida de verduras de la huerta ligeresa;77;Knorr;9;Verduras y hortalizas;13;Derivados;No;2;2A;4.4;1.5;25;0.7;0;0;0.75;0.3;1.2
880;Crema líquida de zanahoria, puerro y cebolla salteada Ligeresa;77;Knorr;9;Verduras y hortalizas;13;Derivados;No;3;2A;4.3;1.8;26;0;0;0;0.76;0.304;1
875;Crema vichyssoise;77;Knorr;9;Verduras y hortalizas;13;Derivados;No;2;2A;5.3;0.9;49;0.9;1.6;2.7;0.48;0.192;0.5
224;Croissant, petit, bañado de cacao;19;Dulcesol;7;Cereales;7;Bollería;No;3;5;50;21;501;6.4;18;30;0.62;0.248;2.9
770;Croissants;67;La Bella Easo;7;Cereales;7;Bollería;No;3;5;45;11;406;7.5;9.8;21;1.01;0.404;3.5
765;Croissants 0% azúcares;67;La Bella Easo;7;Cereales;7;Bollería;No;3;5;39;0;457;7.5;12;27;1.01;NaN;3.5
238;Croissants rellenos de chocolate;19;Dulcesol;7;Cereales;7;Bollería;No;3;5;49;25;483;5.6;13;29;0.63;0.252;1.9
225;Cuadrados de trufa al chocolate;19;Dulcesol;7;Cereales;7;Bollería;No;3;5;56;39;426;4.3;14;20;0.44;0.176;2.6
3428;Cuchara de chocolate;201;Lindt;3;Azúcar, chocolates y dulces;10;Chocolates;No;3;0;52;49;540;5.3;20;33;0.04;0.016;NaN
1735;Cuscús bio;93;El Granero Integral;7;Cereales;34;Pasta;No;1;1;70.3;4.39;352;10.23;0.54;2.4;0.01;0.004;4.2
1736;Cuscús de cebada bio;93;El Granero Integral;7;Cereales;34;Pasta;No;1;1;63;2.9;337;12;0.6;1.9;0;0;11
3867;Cuscús de espelta integral;114;Biográ;7;Cereales;34;Pasta;No;1;0;68;10;330;10.5;NaN;2;NaN;NaN;8.5
1737;Cuscús de espelta integral bio;93;El Granero Integral;7;Cereales;34;Pasta;No;1;1;66.5;4.6;350;11.7;0.48;2.6;0.065;0.026;7
1738;Cuscús de kamut bio;93;El Granero Integral;7;Cereales;34;Pasta;No;1;1;62;2.1;337;14;0.5;2.1;0;0;8.3
1739;Cuscús de maíz y arroz bio;93;El Granero Integral;7;Cereales;34;Pasta;No;1;1;75.9;0.79;353;6.4;0.27;1.8;0.0052;0.002;4
3873;Cuscús integral;114;Biográ;7;Cereales;34;Pasta;No;1;0;68;10;330;10.5;0.3;2;NaN;NaN;8.5
1740;Cuscús integral bio;93;El Granero Integral;7;Cereales;34;Pasta;No;1;1;62.2;3.3;340;12.1;0.5;2.6;0.01;0.004;9.5
3874;Cuscús natural;114;Biográ;7;Cereales;34;Pasta;No;1;0;73;4.8;350;12;0.4;2;NaN;NaN;3.5
3001;Dátiles sin hueso;114;Biográ;8;Frutas;19;Desecada;No;2;4;69;63;290;2.5;0.1;0.5;0.088;0.035;7
1773;Dátiles sin hueso bio;93;El Granero Integral;8;Frutas;19;Desecada;No;2;2A;68;66.73;291;1.9;0.13;0.55;0.092;0.037;9.11
231;Donuts mini soles mini zebra;19;Dulcesol;7;Cereales;7;Bollería;No;3;5;48;27;504;5.2;21;32;1.3;0.52;1.7
215;Donuts soles pinky;19;Dulcesol;7;Cereales;7;Bollería;No;3;5;54;32;473;5.3;17;26;0.54;0.216;0.7
2953;Dulce de leche;150;Helio's;3;Azúcar, chocolates y dulces;16;Dulces;No;3;5;57;57;310;7;0;6;0;0;0
87;Ensaimadas;19;Dulcesol;7;Cereales;7;Bollería;No;3;5;51;NaN;462;7;13;25;0.72;0.288;2.3
1108;Ensalada antiox;70;Florette;9;Verduras y hortalizas;24;Procesados;No;1;2A;0.5;0.1;17;2.4;0.1;0.3;0.27;NaN;1.5
2847;Ensalada china;150;Helio's;9;Verduras y hortalizas;12;Conserva;No;3;2A;6.4;5.4;35;0.8;0;0.3;0.8;0.32;1.4
852;Ensalada cuatro estaciones;78;Verdifresh;9;Verduras y hortalizas;24;Procesados;No;1;2A;2.8;NaN;22;1.3;NaN;0.26;0.043;0.017;1.5
1110;Ensalada cuatro estaciones;70;Florette;9;Verduras y hortalizas;24;Procesados;No;1;2A;3;2.6;21;1;0;0.2;0.05;0.02;1.5
1109;Ensalada gourmet original;70;Florette;9;Verduras y hortalizas;24;Procesados;No;1;2A;1.1;0.3;18;1.4;0.1;0.3;0.05;NaN;2.5
1116;Ensalada gourmet primeros brotes;70;Florette;9;Verduras y hortalizas;24;Procesados;No;1;2A;0.3;0.2;14;1.9;0.1;0.3;0.24;NaN;1.2
2848;Ensalada hawaiana;150;Helio's;9;Verduras y hortalizas;12;Conserva;No;2;2A;12.5;8.1;64;1.2;0;0.4;0.7;0.28;1.6
2849;Ensalada japonesa;150;Helio's;9;Verduras y hortalizas;12;Conserva;No;3;2A;7.5;6.7;43;1.8;0;0.1;1.1;0.44;1.4
